72571 : ['n.a.', '09:00AM - 10:20AM', 'M']
72471 : ['n.a.', '09:00AM - 10:20AM', 'M']
65274 : ['Location Pending', 'ARRANGED', 'n.a.']
31375 : ['Location Pending', 'ARRANGED', 'n.a.']
30008 : ['n.a.', '09:00AM - 11:50AM', 'F']
71771 : ['209 Huff Halln.a.', '09:30AM - 12:20PM0000ARRANGED', 'R      n.a.']
76291 : ['182 Armoryn.a.', '09:30AM - 12:20PM0000ARRANGED', 'R      n.a.']
67882 : ['157 Noyes Laboratory', '05:00PM - 06:20PM', 'R']
68382 : ['W109 Turner Hall', '05:00PM - 06:20PM', 'R']
67824 : ['n.a.', '12:30PM - 01:50PM', 'TR']
69530 : ['n.a.n.a.', '06:30PM - 07:50PM123012:30PM - 01:50PM', 'T      TR']
30917 : ['301 Architecture Building', '09:30AM - 10:50AM', 'MW']
30918 : ['301 Architecture Building', '09:30AM - 10:50AM', 'TR']
39904 : ['301 Architecture Building', '06:30PM - 07:50PM', 'TR']
30024 : ['n.a.', '11:00AM - 12:20PM', 'TR']
36894 : ['n.a.', '06:30PM - 08:20PM', 'TR']
55654 : ['Location Pending', '01:00PM - 04:50PM', 'MWF']
36861 : ['305 Temple Hoyne Buell Hall', '01:00PM - 04:50PM', 'MWF']
36868 : ['305 Temple Hoyne Buell Hall', '01:00PM - 04:50PM', 'MWF']
36872 : ['317 Temple Hoyne Buell Hall', '01:00PM - 04:50PM', 'MWF']
50821 : ['Location Pending', '01:00PM - 04:50PM', 'MWF']
36900 : ['Location Pending', '01:00PM - 04:50PM', 'MWF']
36901 : ['305 Temple Hoyne Buell Hall', '01:00PM - 04:50PM', 'MWF']
30036 : ['301 Temple Hoyne Buell Hall', '01:00PM - 04:50PM', 'MWF']
47918 : ['201 Temple Hoyne Buell Hall', '01:00PM - 04:50PM', 'MWF']
56064 : ['211 Temple Hoyne Buell Hall', '01:00PM - 04:50PM', 'MWF']
55303 : ['n.a.', '01:00PM - 04:50PM', 'MWF']
76365 : ['205 Temple Hoyne Buell Hall', '01:00PM - 04:50PM', 'MWF']
75392 : ['n.a.', '03:30PM - 06:20PM', 'T']
62257 : ['205 Architecture Building', '08:00AM - 10:50AM', 'W']
68943 : ['102A Architecture Building', '02:00PM - 04:50PM', 'R']
49723 : ['17 Temple Hoyne Buell Hall', '12:00PM - 12:50PM', 'MWF']
72226 : ['ARR Architecture Building', '02:00PM - 04:50PM', 'T']
75394 : ['17 Temple Hoyne Buell Hall', '05:00PM - 07:50PM', 'T']
75393 : ['n.a.', '02:00PM - 04:50PM', 'T']
75461 : ['102B Architecture Building', '09:30AM - 12:20PM', 'T']
74035 : ['102A Architecture Building', '02:00PM - 04:50PM', 'T']
43736 : ['Location Pending', 'ARRANGED', 'n.a.']
70896 : ['ARR Architecture Annex', '05:00PM - 07:50PM', 'T']
60588 : ['102A Architecture Building', '10:00AM - 10:50AM', 'F']
60590 : ['102B Architecture Building', '10:00AM - 10:50AM', 'F']
60592 : ['102A Architecture Building', '11:00AM - 11:50AM', 'F']
62336 : ['102B Architecture Building', '11:00AM - 11:50AM', 'F']
76525 : ['n.a.', 'ARRANGED', 'F']
55619 : ['n.a.', '11:00AM - 11:50AM', 'MW']
55659 : ['17 Temple Hoyne Buell Hall', '05:00PM - 06:20PM', 'W']
57149 : ['n.a.', 'ARRANGED', 'n.a.']
30041 : ['Location Pending', 'ARRANGED', 'n.a.']
63431 : ['Location Pending', 'ARRANGED', 'n.a.']
31390 : ['Location Pending', 'ARRANGED', 'n.a.']
73695 : ['n.a.', '11:00AM - 12:20PM', 'TR']
75391 : ['17 Temple Hoyne Buell Hall', '02:00PM - 03:20PM', 'TR']
76341 : ['17 Temple Hoyne Buell Halln.a.', '03:30PM - 04:50PM0000ARRANGED', 'TR     n.a.']
31403 : ['Location Pending', 'ARRANGED', 'n.a.']
41799 : ['n.a.', 'ARRANGED', 'n.a.']
67454 : ['n.a.', 'ARRANGED', 'n.a.']
10349 : ['n.a.', 'ARRANGED', 'n.a.']
62794 : ['209 Art and Design Building', '01:00PM - 02:50PM', 'MW']
65450 : ['n.a.', '01:00PM - 02:50PM', 'MW']
66667 : ['n.a.', '09:00AM - 10:50AM', 'MW']
74020 : ['n.a.', '09:30AM - 11:20AM', 'TR']
36933 : ['n.a.', '02:00PM - 04:40PM', 'R']
36938 : ['n.a.', '09:00AM - 11:40AM', 'M']
36945 : ['n.a.', '04:00PM - 06:40PM', 'M']
36941 : ['n.a.', '09:00AM - 11:40AM', 'W']
54144 : ['n.a.', '01:00PM - 03:40PM', 'M']
54145 : ['n.a.', '02:00PM - 04:40PM', 'T']
54147 : ['n.a.', '05:00PM - 07:40PM', 'T']
54148 : ['n.a.', '04:00PM - 06:40PM', 'W']
36924 : ['n.a.', 'ARRANGED', 'n.a.']
65459 : ['5 Weston Hall', '01:00PM - 02:50PM', 'M']
71916 : ['151 Allen Residence Hall', '04:00PM - 05:50PM', 'M']
65461 : ['63 Allen Residence Hall', '02:00PM - 04:50PM', 'MW']
65462 : ['152 Allen Residence Hall', '01:00PM - 02:50PM', 'MW']
73197 : ['316 Art and Design Building', '01:00PM - 03:40PM', 'MW']
31203 : ['64 Allen Residence Hall', '02:00PM - 04:20PM', 'T']
31205 : ['64 Allen Residence Hall', '02:00PM - 04:20PM', 'T']
72005 : ['89 Allen Residence Hall', '03:30PM - 05:40PM', 'W']
10355 : ['n.a.', 'ARRANGED', 'n.a.']
31170 : ['n.a.', '02:00PM - 03:50PM', 'TR']
64968 : ['n.a.', '09:30AM - 11:20AM', 'TR']
69922 : ['n.a.', '09:00AM - 11:40AM', 'MW']
69923 : ['n.a.', '01:00PM - 03:40PM', 'MW']
69919 : ['n.a.', '09:00AM - 11:40AM', 'MW']
69920 : ['208 Art and Design Building', '01:00PM - 03:40PM', 'MW']
52069 : ['25West Art and Design Building25West Art and Design Building', '01:00PM - 02:20PM130001:00PM - 03:40PM', 'F      MW']
52058 : ['106 Art and Design Building106 Art and Design Building', '01:00PM - 02:20PM130001:00PM - 03:40PM', 'F      MW']
65296 : ['25West Art and Design Building25West Art and Design Building', '09:00AM - 10:20AM090009:00AM - 11:40AM', 'F      MW']
66146 : ['319 Art and Design Building', '09:30AM - 12:10PM', 'TR']
66147 : ['n.a.', '02:00PM - 04:40PM', 'TR']
68333 : ['n.a.', '09:30AM - 12:10PM', 'TR']
68480 : ['n.a.', '02:00PM - 04:40PM', 'TR']
65297 : ['n.a.', '09:30AM - 12:10PM', 'TR']
66160 : ['n.a.', '02:00PM - 04:40PM', 'TR']
66559 : ['n.a.', '05:00PM - 07:40PM', 'TR']
66696 : ['25East Art and Design Building', '05:00PM - 07:40PM', 'TR']
62368 : ['1050 Siebel Center for Design', '02:00PM - 03:20PM', 'TR']
68924 : ['n.a.', '09:00AM - 11:40AM', 'MW']
68925 : ['n.a.', '01:00PM - 03:40PM', 'MW']
68926 : ['319 Art and Design Building', '01:00PM - 03:40PM', 'MW']
75045 : ['n.a.', '09:00AM - 11:40AM', 'MW']
66148 : ['n.a.', 'ARRANGED', 'n.a.']
67365 : ['n.a.', 'ARRANGED', 'n.a.']
70043 : ['n.a.', 'ARRANGED', 'n.a.']
71656 : ['n.a.', 'ARRANGED', 'n.a.']
54167 : ['n.a.n.a.', '09:00AM - 10:20AM090009:00AM - 11:40AM', 'F      MW']
54168 : ['107 Art and Design Building107 Art and Design Building', '01:00PM - 02:20PM130001:00PM - 03:40PM', 'F      MW']
73023 : ['216 Art and Design Building', '09:00AM - 11:40AM', 'MW']
73024 : ['n.a.', '01:00PM - 03:40PM', 'MW']
73025 : ['n.a.', '01:00PM - 03:40PM', 'MW']
75893 : ['n.a.', '09:00AM - 11:40AM', 'MW']
51747 : ['n.a.', '11:00AM - 12:20PM', 'TR']
66149 : ['n.a.', 'ARRANGED', 'n.a.']
66152 : ['n.a.', '09:00AM - 11:40AM', 'MW']
66154 : ['216 Art and Design Building', '01:00PM - 03:40PM', 'MW']
66155 : ['n.a.', '01:00PM - 03:40PM', 'MW']
68452 : ['n.a.', '09:00AM - 11:40AM', 'MW']
75894 : ['n.a.', '01:00PM - 03:40PM', 'MW']
75895 : ['n.a.', 'ARRANGED', 'n.a.']
66157 : ['n.a.', '01:00PM - 03:40PM', 'MW']
73030 : ['n.a.', '09:00AM - 11:40AM', 'MW']
75047 : ['n.a.', '01:00PM - 03:40PM', 'MW']
10375 : ['n.a.', 'ARRANGED', 'n.a.']
62546 : ['n.a.', 'ARRANGED', 'n.a.']
54169 : ['25East Art and Design Building', '01:00PM - 03:40PM', 'MW']
54170 : ['25East Art and Design Building', '02:00PM - 04:40PM', 'TR']
67833 : ['107 Art and Design Building', '02:00PM - 04:40PM', 'TR']
63745 : ['n.a.', '11:00AM - 12:20PM', 'TR']
71653 : ['216 Art and Design Building', '09:30AM - 12:10PM', 'TR']
71782 : ['216 Art and Design Building', '09:30AM - 12:10PM', 'TR']
71654 : ['208 Art and Design Building', '02:00PM - 04:40PM', 'TR']
71655 : ['n.a.', '02:00PM - 04:40PM', 'TR']
75896 : ['n.a.', '09:30AM - 12:10PM', 'TR']
10374 : ['n.a.', 'ARRANGED', 'n.a.']
63133 : ['111 Noble Hall', '05:00PM - 06:40PM', 'TR']
63132 : ['111 Noble Hall', '05:00PM - 06:40PM', 'TR']
54172 : ['405 Flagg Hall405 Flagg Hall', '09:00AM - 11:40AM093009:30AM - 12:10PM', 'MW     TR']
75112 : ['n.a.n.a.', '02:00PM - 04:40PM170005:00PM - 07:40PM', 'TR     TR']
72480 : ['208 Art and Design Building', '09:30AM - 12:10PM', 'T']
10376 : ['n.a.', 'ARRANGED', 'n.a.']
39853 : ['216 Art and Design Building', '02:00PM - 04:40PM', 'TR']
10386 : ['n.a.', 'ARRANGED', 'n.a.']
47898 : ['n.a.', '02:00PM - 03:20PM', 'TR']
30093 : ['320 Flagg Hall', '09:00AM - 11:40AM', 'M']
47897 : ['Location Pending', '02:00PM - 05:30PM', 'TR']
65152 : ['Location Pending', '02:00PM - 05:30PM', 'MW']
54036 : ['ARR Krannert Art Museum', '11:00AM - 12:20PM', 'TR']
30101 : ['320 Flagg Hall', '09:30AM - 10:50AM', 'TR']
48727 : ['103 Dance Studio111 Dance Studio', '10:00AM - 11:50AM130001:00PM - 02:50PM', 'S      F']
10367 : ['n.a.', 'ARRANGED', 'n.a.']
30111 : ['n.a.', '06:00PM - 07:50PM', 'W']
61370 : ['131 Flagg Hall', '09:30AM - 10:50AM', 'TR']
61368 : ['131 Flagg Hall', '09:30AM - 10:50AM', 'TR']
10365 : ['n.a.', 'ARRANGED', 'n.a.']
49914 : ['131 Flagg Hall', '04:00PM - 06:40PM', 'W']
51767 : ['131 Flagg Hall', '09:00AM - 11:40AM', 'W']
10370 : ['n.a.', 'ARRANGED', 'n.a.']
36972 : ['410 Flagg Hall', '12:00PM - 12:50PM', 'M']
70480 : ['n.a.', 'ARRANGED', 'n.a.']
10372 : ['n.a.', 'ARRANGED', 'n.a.']
31200 : ['n.a.', '12:00PM - 12:50PM', 'F']
36986 : ['209 Art and Design Building', '02:00PM - 04:40PM', 'TR']
36989 : ['209 Art and Design Building', '09:30AM - 12:10PM', 'TR']
69929 : ['219 Art and Design Building', '02:00PM - 04:40PM', 'TR']
70410 : ['219 Art and Design Building', '09:30AM - 12:10PM', 'TR']
10377 : ['n.a.', 'ARRANGED', 'n.a.']
70000 : ['n.a.', '09:00AM - 09:50AM', 'F']
70001 : ['131 Flagg Hall', '10:00AM - 10:50AM', 'F']
70002 : ['131 Flagg Hall', '02:00PM - 02:50PM', 'F']
70003 : ['n.a.', '12:30PM - 01:20PM', 'T']
70004 : ['n.a.', '01:00PM - 01:50PM', 'F']
70005 : ['131 Flagg Hall', '12:30PM - 01:20PM', 'R']
74523 : ['n.a.', '09:30AM - 10:20AM', 'R']
74524 : ['131 Flagg Hall', '02:00PM - 02:50PM', 'R']
69999 : ['n.a.', 'ARRANGED', 'n.a.']
72053 : ['n.a.', 'ARRANGED', 'n.a.']
49043 : ['n.a.', '02:00PM - 03:20PM', 'MW']
49017 : ['n.a.', '11:00AM - 12:20PM', 'TR']
51155 : ['n.a.', '03:30PM - 04:50PM', 'TR']
48337 : ['312 Art and Design Building', '04:00PM - 05:20PM', 'MW']
10382 : ['n.a.', 'ARRANGED', 'n.a.']
39447 : ['140 Henry Administration Bldg', '02:00PM - 03:20PM', 'TR']
10379 : ['n.a.', 'ARRANGED', 'n.a.']
10381 : ['n.a.', 'ARRANGED', 'n.a.']
10383 : ['n.a.', 'ARRANGED', 'n.a.']
47738 : ['316 Art and Design Building', '09:00AM - 11:40AM', 'W']
12454 : ['n.a.', '02:00PM - 04:40PM', 'T']
72550 : ['312 Art and Design Building', '05:00PM - 07:40PM', 'R']
48131 : ['n.a.', '12:30PM - 03:20PM', 'T']
10384 : ['n.a.', 'ARRANGED', 'n.a.']
30121 : ['n.a.', '01:00PM - 02:50PM', 'W']
10385 : ['n.a.', 'ARRANGED', 'n.a.']
75170 : ['ARR Japan House', '01:00PM - 03:40PM', 'M']
74959 : ['ARR Japan House', '01:00PM - 03:40PM', 'W']
75168 : ['n.a.', 'ARRANGED', 'n.a.']
75220 : ['n.a.', '01:00PM - 03:40PM', 'W']
75169 : ['n.a.', '11:00AM - 12:20PM', 'TR']
75222 : ['ARR Japan House', '02:00PM - 04:40PM', 'R']
30122 : ['9 Art and Design Building', '09:30AM - 12:10PM', 'TR']
67801 : ['7 Noble Hall', '02:00PM - 04:40PM', 'TR']
31164 : ['123 Flagg Hall', '01:00PM - 03:40PM', 'MW']
55810 : ['89 Allen Residence Hall', '09:00AM - 11:40AM', 'MW']
74305 : ['n.a.', 'ARRANGED', 'n.a.']
73189 : ['331 Art and Design Building224 Art and Design Building', '05:00PM - 07:40PM170005:00PM - 07:40PM', 'R      T']
75135 : ['315 Art and Design Building', '09:00AM - 11:40AM', 'MW']
70040 : ['229 Art and Design Building', '09:30AM - 12:10PM', 'TR']
69926 : ['224 Art and Design Building', '09:30AM - 12:10PM', 'TR']
69927 : ['224 Art and Design Building', '02:00PM - 04:40PM', 'TR']
70041 : ['228 Art and Design Building', '09:00AM - 11:40AM', 'MW']
76042 : ['228 Art and Design Building', '05:00PM - 07:40PM', 'TR']
69928 : ['228 Art and Design Building', '02:00PM - 04:40PM', 'TR']
70042 : ['n.a.', '05:00PM - 07:40PM', 'TR']
31244 : ['219 Art and Design Building', '04:00PM - 06:40PM', 'MW']
70035 : ['330 Art and Design Building', '09:00AM - 11:40AM', 'MW']
31248 : ['330 Art and Design Building', '06:00PM - 08:40PM', 'TR']
73198 : ['312 Art and Design Building', '01:00PM - 03:40PM', 'MW']
73199 : ['312 Art and Design Building', '09:00AM - 11:40AM', 'MW']
73200 : ['312 Art and Design Building', '09:30AM - 12:10PM', 'TR']
75085 : ['n.a.', '05:00PM - 07:40PM', 'TR']
73201 : ['312 Art and Design Building', '02:00PM - 04:40PM', 'TR']
75028 : ['316 Art and Design Building', '09:30AM - 12:10PM', 'TR']
31272 : ['40 Art and Design Building', '04:00PM - 06:40PM', 'MW']
70036 : ['40 Art and Design Building', '09:00AM - 11:40AM', 'MW']
75031 : ['7 Noble Hall', '09:00AM - 11:40AM', 'MW']
73158 : ['315 Art and Design Building', '09:30AM - 12:10PM', 'TR']
71877 : ['330 Art and Design Building', '01:00PM - 03:40PM', 'MW']
73203 : ['404 Flagg Hall', '02:00PM - 04:40PM', 'TR']
73205 : ['316 Art and Design Building', '04:00PM - 06:40PM', 'MW']
73076 : ['40 Art and Design Building', '01:00PM - 03:40PM', 'MW']
10362 : ['n.a.', 'ARRANGED', 'n.a.']
70317 : ['7 Noble Hall', '09:30AM - 12:10PM', 'TR']
70316 : ['7 Noble Hall', '09:30AM - 12:10PM', 'TR']
51740 : ['228 Art and Design Building', '01:00PM - 03:40PM', 'MW']
43741 : ['228 Art and Design Building', '01:00PM - 03:40PM', 'MW']
57606 : ['316 Art and Design Building', '02:00PM - 04:40PM', 'TR']
39858 : ['316 Art and Design Building', '02:00PM - 04:40PM', 'TR']
74904 : ['128 Flagg Hall', '01:00PM - 03:40PM', 'MW']
30197 : ['128 Flagg Hall', '01:00PM - 03:40PM', 'MW']
55685 : ['330 Art and Design Building', '04:00PM - 06:40PM', 'MW']
73206 : ['404 Flagg Hall', '02:00PM - 04:40PM', 'TR']
10360 : ['n.a.', 'ARRANGED', 'n.a.']
10363 : ['n.a.', 'ARRANGED', 'n.a.']
75305 : ['330 Art and Design Building', '04:00PM - 06:40PM', 'MW']
10378 : ['n.a.', 'ARRANGED', 'n.a.']
10364 : ['n.a.', 'ARRANGED', 'n.a.']
41683 : ['n.a.', 'ARRANGED', 'n.a.']
31276 : ['Location Pending', 'ARRANGED', 'n.a.']
50537 : ['Location Pending', 'ARRANGED', 'n.a.']
74191 : ['3217 Everitt Laboratory', '03:00PM - 03:50PM', 'T']
74057 : ['n.a.', '01:00PM - 02:50PM', 'MW']
69931 : ['n.a.', '09:30AM - 10:50AM', 'TR']
70483 : ['245 Altgeld Hall', '07:00PM - 08:50PM', 'T']
70484 : ['241 Altgeld Hall', '07:00PM - 08:50PM', 'T']
70485 : ['143 Altgeld Hall', '07:00PM - 08:50PM', 'M']
76209 : ['Location Pending', 'ARRANGED', 'n.a.']
70512 : ['31 Psychology Building', '02:00PM - 02:50PM', 'T']
70511 : ['314 Altgeld Hall', '02:00PM - 02:50PM', 'MWF']
76657 : ['n.a.', '03:30PM - 04:50PM', 'TR']
69943 : ['n.a.', '03:30PM - 04:50PM', 'TR']
69947 : ['116 Roger Adams Laboratory', '09:30AM - 10:50AM', 'TR']
72178 : ['116 Roger Adams Laboratory', '09:30AM - 10:50AM', 'TR']
70518 : ['134 Temple Hoyne Buell Hall', '09:30AM - 10:50AM', 'TR']
70519 : ['134 Temple Hoyne Buell Hall', '09:30AM - 10:50AM', 'TR']
70516 : ['n.a.', 'ARRANGED', 'n.a.']
70517 : ['n.a.', 'ARRANGED', 'n.a.']
70524 : ['n.a.', 'ARRANGED', 'n.a.']
70526 : ['n.a.', 'ARRANGED', 'n.a.']
73350 : ['124 Burrill Hall', '11:00AM - 12:20PM', 'TR']
73351 : ['124 Burrill Hall', '11:00AM - 12:20PM', 'TR']
69950 : ['134 Temple Hoyne Buell Hall', '03:00PM - 04:20PM', 'MW']
69946 : ['n.a.', '09:30AM - 10:50AM', 'MW']
69949 : ['n.a.', '12:00PM - 12:50PM', 'MWF']
71347 : ['n.a.', '09:30AM - 10:50AM', 'MW']
71729 : ['213 Gregory Hall', '12:30PM - 01:50PM', 'TR']
69944 : ['241 Altgeld Hall', '03:30PM - 04:50PM', 'TR']
71728 : ['213 Gregory Hall', '12:30PM - 01:50PM', 'TR']
70736 : ['120 Architecture Building', '01:00PM - 01:50PM', 'MWF']
70737 : ['n.a.', 'ARRANGED', 'n.a.']
71348 : ['134 Temple Hoyne Buell Hall', '03:00PM - 04:20PM', 'MW']
69945 : ['n.a.', '09:30AM - 10:50AM', 'MW']
76208 : ['Location Pending', 'ARRANGED', 'n.a.']
70925 : ['Location Pending', 'ARRANGED', 'n.a.']
38467 : ['222 David Kinley Hall', '12:00PM - 12:50PM', 'F']
38481 : ['222 David Kinley Hall', '11:00AM - 11:50AM', 'F']
38505 : ['n.a.', '02:00PM - 02:50PM', 'R']
38427 : ['222 David Kinley Hall', '10:00AM - 10:50AM', 'F']
38435 : ['n.a.', '12:00PM - 12:50PM', 'F']
38438 : ['222 David Kinley Hall', '01:00PM - 01:50PM', 'F']
38455 : ['n.a.', '10:00AM - 10:50AM', 'MW']
10388 : ['n.a.', 'ARRANGED', 'n.a.']
10390 : ['n.a.', 'ARRANGED', 'n.a.']
10392 : ['n.a.', 'ARRANGED', 'n.a.']
31278 : ['n.a.', 'ARRANGED', 'n.a.']
58800 : ['n.a.', 'ARRANGED', 'n.a.']
37115 : ['312 David Kinley Hall', '10:00AM - 10:50AM', 'R']
37117 : ['312 David Kinley Hall', '11:00AM - 11:50AM', 'R']
37118 : ['W203 Turner Hall', '01:00PM - 01:50PM', 'R']
37120 : ['W203 Turner Hall', '02:00PM - 02:50PM', 'R']
37122 : ['214 Davenport Hall', '10:00AM - 10:50AM', 'F']
37124 : ['214 Davenport Hall', '11:00AM - 11:50AM', 'F']
36991 : ['214 Davenport Hall', '01:00PM - 01:50PM', 'F']
36993 : ['214 Davenport Hall', '02:00PM - 02:50PM', 'F']
36996 : ['134 Astronomy Building', '12:00PM - 12:50PM', 'F']
39751 : ['134 Astronomy Building', '01:00PM - 01:50PM', 'F']
37107 : ['100 Materials Science & Eng Bld', '01:00PM - 01:50PM', 'MW']
39753 : ['212 David Kinley Hall', '10:00AM - 10:50AM', 'R']
39754 : ['212 David Kinley Hall', '11:00AM - 11:50AM', 'R']
39755 : ['384 Armory', '01:00PM - 01:50PM', 'R']
39756 : ['384 Armory', '02:00PM - 02:50PM', 'R']
39748 : ['336 Davenport Hall', '10:00AM - 10:50AM', 'F']
39749 : ['336 Davenport Hall', '11:00AM - 11:50AM', 'F']
39757 : ['336 Davenport Hall', '01:00PM - 01:50PM', 'F']
62314 : ['336 Davenport Hall', '02:00PM - 02:50PM', 'F']
54886 : ['134 Astronomy Building', '09:00AM - 09:50AM', 'R']
39750 : ['134 Astronomy Building', '10:00AM - 10:50AM', 'R']
39752 : ['3039 Campus Instructional Facility', '10:00AM - 10:50AM', 'MW']
53598 : ['3039 Campus Instructional Facility', '11:00AM - 11:50AM', 'MWF']
10395 : ['n.a.', 'ARRANGED', 'n.a.']
31281 : ['n.a.', '04:00PM - 04:50PM', 'W']
30268 : ['151 Loomis Laboratory', '01:00PM - 01:50PM', 'MWF']
75444 : ['370 Armory', '12:30PM - 01:50PM', 'TR']
73938 : ['n.a.', '08:30PM - 09:50PM', 'TR']
30269 : ['1310 Digital Computer Laboratory', '02:00PM - 02:50PM', 'MWF']
10396 : ['n.a.', 'ARRANGED', 'n.a.']
30271 : ['134 Astronomy Building', '02:00PM - 03:50PM', 'F']
39758 : ['144 Loomis Laboratory', '10:00AM - 10:50AM', 'MWF']
43268 : ['3025 Campus Instructional Facility', '11:00AM - 11:50AM', 'MWF']
65690 : ['n.a.', 'ARRANGED', 'n.a.']
49361 : ['n.a.', '04:00PM - 04:50PM', 'R']
39759 : ['134 Astronomy Building', '02:00PM - 03:20PM', 'MW']
51351 : ['134 Astronomy Building', '02:00PM - 03:20PM', 'TR']
53893 : ['134 Astronomy Building', '11:00AM - 12:20PM', 'TR']
10399 : ['n.a.', 'ARRANGED', 'n.a.']
73680 : ['Location Pending', 'ARRANGED', 'n.a.']
49155 : ['134 Astronomy Building', '12:30PM - 01:50PM', 'TR']
10387 : ['n.a.', 'ARRANGED', 'n.a.']
37010 : ['n.a.', '10:00AM - 10:50AM', 'R']
37013 : ['n.a.', '11:00AM - 11:50AM', 'R']
37086 : ['n.a.', '01:00PM - 01:50PM', 'R']
49382 : ['n.a.', '02:00PM - 02:50PM', 'R']
49383 : ['Location Pending', '03:00PM - 03:50PM', 'R']
37090 : ['n.a.', '10:00AM - 10:50AM', 'F']
37092 : ['n.a.', '11:00AM - 11:50AM', 'F']
37095 : ['n.a.', '12:00PM - 12:50PM', 'F']
37004 : ['n.a.', 'ARRANGED', 'n.a.']
31291 : ['n.a.', 'ARRANGED', 'n.a.']
52474 : ['n.a.', 'ARRANGED', 'n.a.']
55849 : ['n.a.', '02:00PM - 03:20PM', 'TR']
54034 : ['2020 Natural History Building', '12:30PM - 01:50PM', 'TR']
74543 : ['2020A Natural History Building', '11:00AM - 12:20PM', 'TR']
73867 : ['1020 Natural History Building', '01:00PM - 01:50PM', 'MWF']
49526 : ['1020 Natural History Building', '09:30AM - 10:50AM', 'TR']
49527 : ['2020B Natural History Building', '10:00AM - 10:50AM', 'MWF']
57789 : ['1020 Natural History Building', '09:00AM - 09:50AM', 'F']
49528 : ['1071 Natural History Building', '02:00PM - 03:20PM', 'TR']
67804 : ['1020 Natural History Building', '03:00PM - 03:50PM', 'MWF']
64480 : ['n.a.', 'ARRANGED', 'n.a.']
75253 : ['1071 Natural History Building', '12:00PM - 12:50PM', 'W']
75248 : ['1071 Natural History Building', '12:00PM - 12:50PM', 'W']
39848 : ['2020 Natural History Building', '02:00PM - 02:50PM', 'MWF']
49491 : ['2084 Natural History Building', '09:30AM - 10:50AM', 'TR']
10391 : ['n.a.', 'ARRANGED', 'n.a.']
76634 : ['n.a.', 'ARRANGED', 'n.a.']
61123 : ['1071 Natural History Building', '11:00AM - 11:50AM', 'MWF']
73018 : ['2084 Natural History Building', '11:00AM - 12:20PM', 'TR']
50871 : ['Location Pending', 'ARRANGED', 'n.a.']
40175 : ['1071 Natural History Building', '09:30AM - 10:50AM', 'TR']
76326 : ['n.a.', '09:30AM - 10:50AM', 'TR']
49578 : ['1071 Natural History Building', '12:30PM - 01:50PM', 'TR']
73022 : ['n.a.n.a.', '02:00PM - 03:20PM0000ARRANGED', 'T      n.a.']
75879 : ['n.a.', '07:30PM - 08:50PM', 'R']
30247 : ['1071 Natural History Building', '03:00PM - 04:20PM', 'W']
10393 : ['n.a.', 'ARRANGED', 'n.a.']
30252 : ['2079 Natural History Building', '03:30PM - 04:50PM', 'T']
71021 : ['Location Pending', 'ARRANGED', 'n.a.']
75540 : ['2020 Natural History Building', '09:00AM - 09:50AM', 'MWF']
10394 : ['n.a.', 'ARRANGED', 'n.a.']
10398 : ['n.a.', 'ARRANGED', 'n.a.']
29648 : ['ARR Danville IL', '05:00PM - 08:00PM', 'T']
37449 : ['338 Davenport Hall137C Davenport Hall', '09:30AM - 10:50AM093009:30AM - 10:50AM', 'R      T']
69973 : ['3039 Business Instructional Fac', '08:00AM - 08:50AM', 'F']
72977 : ['3039 Business Instructional Fac', '09:00AM - 09:50AM', 'F']
72978 : ['3039 Business Instructional Fac', '10:00AM - 10:50AM', 'F']
72979 : ['3039 Business Instructional Fac', '11:00AM - 11:50AM', 'F']
72980 : ['3039 Business Instructional Fac', '12:00PM - 12:50PM', 'F']
72981 : ['3039 Business Instructional Fac', '01:00PM - 01:50PM', 'F']
69974 : ['1001 Business Instructional Fac', '11:00AM - 11:50AM', 'MW']
72983 : ['3041 Business Instructional Fac', '09:00AM - 09:50AM', 'F']
72984 : ['3041 Business Instructional Fac', '10:00AM - 10:50AM', 'F']
72985 : ['3041 Business Instructional Fac', '11:00AM - 11:50AM', 'F']
72986 : ['3041 Business Instructional Fac', '12:00PM - 12:50PM', 'F']
72987 : ['3041 Business Instructional Fac', '01:00PM - 01:50PM', 'F']
71353 : ['1001 Business Instructional Fac', '12:30PM - 01:20PM', 'MW']
71365 : ['166 Wohlers Hall', '11:00AM - 12:20PM', 'MW']
72844 : ['166 Wohlers Hall', '12:30PM - 01:50PM', 'TR']
72845 : ['166 Wohlers Hall', '03:30PM - 04:50PM', 'TR']
72846 : ['166 Wohlers Hall', '02:00PM - 03:20PM', 'TR']
72864 : ['240 Wohlers Hall', '08:00AM - 09:20AM', 'MW']
72865 : ['166 Wohlers Hall', '02:00PM - 03:20PM', 'MW']
74729 : ['166 Wohlers Hall', '09:30AM - 10:50AM', 'MW']
74730 : ['166 Wohlers Hall', '12:30PM - 01:50PM', 'MW']
74732 : ['240 Wohlers Hall', '09:30AM - 10:50AM', 'TR']
59910 : ['2035 Campus Instructional Facility', '12:00PM - 12:50PM', 'F']
71364 : ['241 Wohlers Hall', '08:00AM - 09:20AM', 'MW']
72836 : ['240 Wohlers Hall', '12:30PM - 01:50PM', 'TR']
72838 : ['241 Wohlers Hall', '09:30AM - 10:50AM', 'MW']
72840 : ['241 Wohlers Hall', '11:00AM - 12:20PM', 'MW']
72841 : ['2057 Business Instructional Fac', '02:00PM - 03:20PM', 'MW']
